brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
3,18,2019,1,11209,4,145,57.7,1.0,9598
3,18,2018,1,8910,4,150,68.9,1.0,8265
3,18,2017,3,33443,4,0,67.0,1.0,8500
3,18,2018,3,10234,4,145,56.5,1.0,11795
3,18,2016,1,52249,4,0,69.0,1.0,6750
3,18,2018,1,6000,4,145,56.5,1.0,9750
3,18,2014,3,24500,4,0,67.0,1.0,6890
3,18,2017,1,31404,4,150,68.9,1.0,7990
3,18,2015,3,29600,4,0,67.0,1.0,7925
3,18,2014,1,28019,4,0,69.0,1.0,5690
3,18,2017,1,9526,4,145,68.9,1.0,8300
3,18,2016,1,35336,4,0,69.0,1.0,6295
3,18,2018,1,21512,4,145,56.5,1.0,8345
3,18,2019,1,100,4,145,56.5,1.0,9550
3,18,2017,1,11566,4,145,68.9,1.0,10495
3,18,2016,3,15999,4,0,67.0,1.0,7440
3,18,2017,1,32750,4,145,68.9,1.0,7850
3,18,2019,1,1500,4,145,56.5,1.0,8990
3,18,2019,3,32943,4,150,55.4,1.0,10295
3,18,2017,1,17322,4,0,69.0,1.0,6750
3,18,2018,1,6039,4,145,56.5,1.0,9000
3,18,2018,1,2300,4,145,56.5,1.0,8500
3,18,2016,1,31183,4,0,69.0,1.0,7350
3,18,2016,1,20680,4,0,69.0,1.0,8550
3,18,2015,1,30855,4,0,69.0,1.0,6790
3,18,2018,3,9000,4,150,56.5,1.0,10295
3,18,2014,1,33015,4,0,69.0,1.0,5995
3,18,2014,1,22672,4,0,65.7,1.0,5515
3,18,2015,1,42324,4,0,69.0,1.0,6995
3,18,2018,3,24007,4,145,67.3,1.0,9495
3,18,2018,1,8488,4,145,68.9,1.0,8995
3,18,2018,1,4000,4,145,56.5,1.0,8655
3,18,2019,1,6619,4,145,57.7,1.0,9245
3,18,2017,1,18000,4,145,68.9,1.0,7995
3,18,2018,1,9667,4,145,56.5,1.0,9250
3,18,2018,1,20872,4,145,56.5,1.0,7714
3,18,2016,1,17776,4,0,69.0,1.0,7495
3,18,2017,3,18353,4,145,67.0,1.0,8465
3,18,2018,3,16372,4,150,67.3,1.0,9198
3,18,2019,1,8150,4,150,56.5,1.0,8398
3,18,2018,1,4500,4,150,56.5,1.0,7999
3,18,2018,1,6442,4,145,56.5,1.0,8248
3,18,2018,1,4133,4,145,69.0,1.0,7750
3,18,2017,1,20500,4,145,68.9,1.0,7995
3,18,2015,1,18619,4,0,69.0,1.0,5772
3,18,2019,1,10261,4,145,57.7,1.0,9995
3,18,2015,1,52120,4,0,69.0,1.0,6795
3,18,2018,1,9694,4,145,56.5,1.0,8999
3,18,2016,1,25020,4,0,69.0,1.0,7750
3,18,2018,1,6364,4,145,68.9,1.0,8595
3,18,2017,3,3876,4,0,67.0,1.0,8890
3,18,2019,1,4231,4,145,56.5,1.0,9695
3,18,2018,1,5597,4,145,56.5,1.0,8999
3,18,2017,1,31500,4,150,68.9,1.0,6999
3,18,2017,3,27866,4,150,67.0,1.0,7550
3,18,2016,3,8510,4,0,67.0,1.0,8695
3,18,2016,1,16103,4,0,69.0,1.0,7995
3,18,2020,3,4569,4,150,56.5,1.0,10795
3,18,2020,3,4589,4,150,56.5,1.0,10785
3,18,2018,1,22000,4,145,68.9,1.0,7999
3,18,2017,1,3028,4,145,68.9,1.0,8995
3,18,2017,1,20858,4,145,68.9,1.0,7995
3,18,2016,1,10439,4,0,69.0,1.0,7995
3,18,2019,3,6900,4,145,55.4,1.0,10491
3,18,2014,1,43000,4,0,69.0,1.0,5777
3,18,2020,1,4578,4,150,56.5,1.0,10400
3,18,2018,3,11503,4,150,67.0,1.0,9291
3,18,2019,3,4695,4,145,55.4,1.0,9990
3,18,2019,1,6546,4,145,57.7,1.0,9790
3,18,2017,1,22349,4,0,68.9,1.0,7391
3,18,2019,3,7631,4,145,55.4,1.0,10200
3,18,2019,1,3589,4,145,56.5,1.0,10791
3,18,2018,1,7500,4,145,56.5,1.0,7991
3,18,2020,3,4855,4,145,56.5,1.0,10980
3,18,2019,3,4589,4,145,55.4,1.0,10980
3,18,2017,3,5000,4,145,67.3,1.0,8995
3,18,2013,1,20000,4,0,65.7,1.0,4695
3,18,2018,3,17300,4,145,67.0,1.0,8695
3,18,2019,1,4560,4,145,57.7,1.0,10490
3,18,2015,3,62252,4,0,67.0,1.0,6923
3,18,2018,1,10437,4,150,56.5,1.0,7901
3,18,2017,3,21034,4,145,67.3,1.0,8903
3,18,2014,1,51166,4,0,69.0,1.0,4901
3,18,2014,3,5734,4,0,67.0,1.0,8995
3,18,2017,1,31507,4,0,69.0,1.0,6895
3,18,2019,1,4535,4,145,57.7,1.0,9330
3,18,2019,1,66,4,145,57.7,1.0,10995
3,18,2020,1,4578,4,150,56.5,1.0,10980
3,18,2016,1,29906,4,0,69.0,1.0,6990
3,18,2020,3,4568,4,145,56.5,1.0,10740
3,18,2020,3,4574,4,145,56.5,1.0,11290
3,18,2020,3,4578,4,145,56.5,1.0,10980
3,18,2020,3,4574,4,145,56.5,1.0,11390
3,18,2017,1,11248,4,145,68.9,1.0,8402
3,18,2018,1,11411,4,145,69.0,1.0,7899
3,18,2017,1,16012,4,145,69.0,1.0,6999
3,18,2017,1,40375,4,0,68.9,1.0,6701
3,18,2019,3,3110,4,145,56.5,1.0,10791
3,18,2018,1,9975,4,145,56.5,1.0,8901
3,18,2019,1,4235,4,145,57.7,1.0,9495
3,18,2017,3,19030,4,0,67.0,1.0,7745
3,18,2016,1,21460,4,0,69.0,1.0,6895
3,18,2018,1,14744,4,150,69.0,1.0,7641
3,18,2017,3,5403,4,150,67.3,1.0,9871
3,18,2017,1,31245,4,145,68.9,1.0,7258
3,18,2016,1,17006,4,0,69.0,1.0,7395
3,18,2017,1,40390,4,145,68.9,1.0,7595
3,18,2018,1,23384,4,145,68.9,1.0,8291
3,18,2018,1,15407,4,145,68.9,1.0,8021
3,18,2015,1,29222,4,0,69.0,1.0,6342
3,18,2018,3,5113,4,150,67.3,1.0,10241
3,18,2015,1,31183,4,0,69.0,1.0,6062
3,18,2019,1,4300,4,145,57.7,1.0,9170
3,18,2017,1,22572,4,145,69.0,1.0,7072
3,18,2018,1,7176,4,145,56.5,1.0,9790
3,18,2016,0,10883,4,0,67.0,1.0,9038
3,18,2019,1,9306,4,145,57.7,1.0,9287
3,18,2019,1,4717,4,145,57.7,1.0,8930
3,18,2016,0,18072,4,0,67.0,1.0,8622
3,18,2018,3,9481,4,145,67.3,1.0,10192
3,18,2016,1,19979,4,0,69.0,1.0,6572
3,18,2017,1,16002,4,145,69.0,1.0,7352
3,18,2016,1,22394,4,0,69.0,1.0,7242
3,18,2017,3,14770,4,0,67.3,1.0,9106
3,18,2015,1,22982,4,0,69.0,1.0,6199
3,18,2020,1,879,4,150,56.5,1.0,10999
3,18,2017,1,14601,4,145,68.9,1.0,7949
3,18,2017,1,13335,4,145,69.0,1.0,7990
3,18,2017,3,9500,4,145,67.3,1.0,8995
3,18,2017,3,7311,4,145,67.3,1.0,9495
3,18,2018,3,28040,4,145,67.0,1.0,7995
3,18,2017,1,33000,4,0,69.0,1.0,6390
3,18,2017,3,6337,4,0,67.3,1.0,9680
3,18,2019,1,8012,4,150,56.5,1.0,8000
3,18,2019,1,4267,4,145,56.5,1.0,8595
3,18,2019,1,4765,4,145,56.5,1.0,8595
3,18,2016,1,33460,4,0,69.0,1.0,6990
3,18,2017,3,18772,4,145,67.3,1.0,9670
3,18,2014,1,35863,4,0,65.7,1.0,4495
3,18,2017,3,22227,4,0,67.3,1.0,8995
3,18,2017,1,32863,4,150,68.9,1.0,6995
3,18,2017,1,11765,4,0,69.0,1.0,6804
3,18,2019,1,4689,4,145,56.5,1.0,8801
3,18,2019,1,9512,4,145,57.7,1.0,9716
3,18,2017,1,7000,4,150,68.9,1.0,8000
3,18,2018,1,6744,4,145,68.9,1.0,8250
3,18,2017,1,14054,4,145,69.0,1.0,7099
3,18,2018,1,10757,4,145,68.9,1.0,8141
3,18,2018,1,11203,4,150,56.5,1.0,8901
3,18,2017,1,11190,4,150,68.9,1.0,8599
3,18,2017,1,20053,4,150,68.9,1.0,7481
3,18,2014,1,27694,4,0,69.0,1.0,5549
3,18,2017,1,16026,4,0,68.9,1.0,8712
3,18,2017,1,18859,4,145,69.0,1.0,6750
3,18,2017,1,23295,4,145,69.0,1.0,6600
3,18,2017,1,28757,4,145,68.9,1.0,7491
3,18,2017,1,18717,4,145,68.9,1.0,8132
3,18,2019,3,2048,4,150,56.5,1.0,10691
3,18,2018,1,13190,4,145,56.5,1.0,9440
3,18,2019,1,5496,4,145,57.7,1.0,10515
3,18,2017,3,5900,4,145,67.3,1.0,9250
3,18,2019,1,6611,4,145,56.5,1.0,9460
3,18,2014,1,27569,4,0,69.0,1.0,5500
3,18,2016,1,14612,4,0,69.0,1.0,7500
3,18,2017,1,12071,4,0,68.9,1.0,7601
3,18,2017,1,24996,4,145,68.9,1.0,7200
3,18,2018,1,52253,4,145,68.9,1.0,6991
3,18,2018,1,13482,4,145,56.5,1.0,9070
3,18,2018,1,10742,4,145,56.5,1.0,9831
3,18,2015,1,23663,4,0,69.0,1.0,6112
3,18,2019,3,1421,4,150,56.5,1.0,10722
3,18,2017,1,15957,4,145,68.9,1.0,7522
3,18,2017,1,22120,4,150,68.9,1.0,7295
3,18,2015,3,15944,4,0,67.0,1.0,7495
3,18,2017,3,7604,4,0,67.0,1.0,8495
3,18,2019,3,2794,4,145,56.5,1.0,10851
3,18,2017,1,34162,4,0,69.0,1.0,6151
3,18,2014,1,59382,4,0,69.0,1.0,5979
3,18,2017,1,11971,4,0,68.9,1.0,7995
3,18,2016,1,15630,4,0,69.0,1.0,6500
3,18,2018,1,27235,4,150,68.9,1.0,7995
3,18,2016,1,27151,4,0,69.0,1.0,8495
3,18,2014,1,32000,4,0,69.0,1.0,5750
3,18,2013,1,36200,4,0,65.7,1.0,4495
3,18,2019,1,2624,4,145,56.5,1.0,9188
3,18,2019,1,4736,4,145,56.5,1.0,9950
3,18,2017,1,17554,4,0,68.9,1.0,9295
3,18,2017,1,27500,4,145,69.0,1.0,6999
3,18,2018,1,10380,4,145,68.9,1.0,9495
3,18,2018,1,11442,4,145,68.9,1.0,9995
3,18,2017,1,10262,4,0,69.0,1.0,7695
3,18,2016,1,33008,4,0,69.0,1.0,8495
3,18,2017,1,31503,4,145,68.9,1.0,8995
3,18,2020,1,500,4,145,56.5,1.0,9990
3,18,2020,1,500,4,145,57.7,1.0,10752
3,18,2020,1,500,4,145,57.7,1.0,10740
3,18,2020,1,500,4,145,57.7,1.0,10730
3,18,2017,1,12847,4,145,69.0,1.0,7695
3,18,2016,1,12123,4,0,69.0,1.0,6999
3,18,2017,1,31877,4,0,69.0,1.0,6450
3,18,2016,1,12869,4,0,69.0,1.0,7900
3,18,2015,1,46500,4,0,69.0,1.0,5500
3,18,2015,0,26000,4,0,67.0,1.0,7195
3,18,2016,0,10000,4,0,67.0,1.0,7195
3,18,2012,1,57000,4,0,65.7,1.0,3795
3,18,2015,1,39592,4,0,69.0,1.0,6499
3,18,2017,1,17000,4,150,68.9,1.0,7120
3,18,2017,1,10000,4,0,69.0,1.0,6190
3,18,2018,1,7800,4,150,68.9,1.0,8208
3,18,2018,1,12652,4,145,56.5,1.0,8995
3,18,2019,1,3635,4,150,56.5,0.0,9800
3,18,2016,1,37267,4,0,69.0,1.0,6300
3,18,2017,1,26912,4,0,69.0,1.0,7800
3,18,2017,1,37406,4,0,69.0,1.0,6400
3,18,2018,1,7734,4,145,56.5,1.0,9400
3,18,2011,1,50000,4,20,61.4,1.0,3495
3,18,2012,1,60069,4,0,65.7,1.0,3625
3,18,2017,1,25497,4,0,69.0,1.0,6800
3,18,2017,1,17634,4,145,69.0,1.0,7000
3,18,2019,1,2600,4,150,57.7,1.0,9495
3,18,2015,0,16202,4,0,67.0,1.0,8500
3,18,2015,1,31870,4,0,69.0,1.0,5489
3,18,2015,1,40607,4,0,69.0,1.0,5296
3,18,2018,1,14959,4,145,68.9,1.0,8300
3,18,2018,1,11460,4,145,68.9,1.0,8400
3,18,2015,1,27653,4,0,69.0,1.0,5580
3,18,2016,0,10610,4,0,67.0,1.0,7758
3,18,2016,1,31238,4,0,69.0,1.0,7119
3,18,2016,1,22963,4,0,69.0,1.0,5499
3,18,2017,1,27174,4,150,68.9,1.0,7000
3,18,2014,0,41012,4,0,67.0,1.0,7000
3,18,2019,1,10159,4,145,56.5,1.0,7299
3,18,2018,1,10578,4,145,56.5,1.0,7099
3,18,2015,1,42081,4,0,69.0,1.0,5912
3,18,2017,1,38189,4,0,69.0,1.0,6299
3,18,2016,1,18695,4,0,69.0,1.0,7499
3,18,2017,1,29914,4,145,69.0,1.0,6000
3,18,2013,1,37032,4,0,65.7,1.0,4199
3,18,2017,0,14368,4,145,67.0,1.0,7999
3,18,2016,1,22359,4,0,69.0,1.0,6547
3,18,2016,1,18393,4,0,69.0,1.0,6272
3,18,2017,1,37721,4,0,69.0,1.0,5790
3,18,2017,1,22686,4,145,68.9,1.0,7750
3,18,2016,1,42000,4,0,69.0,1.0,5940
3,18,2013,1,39000,4,0,65.7,1.0,4970
3,18,2016,1,69350,4,0,69.0,1.0,5940
3,18,2009,1,44000,4,20,62.8,1.0,3470
3,18,2017,1,22010,4,145,69.0,1.0,5799
3,18,2016,1,42158,4,0,69.0,1.0,6245
3,18,2015,1,29842,4,0,69.0,1.0,6752
3,18,2013,1,19120,4,0,65.7,1.0,4997
3,18,2017,1,16104,4,145,69.0,1.0,6295
3,18,2017,0,11812,4,145,67.0,1.0,8274
3,18,2016,1,12924,4,0,69.0,1.0,7228
3,18,2008,1,33000,4,20,61.4,1.0,2999
3,18,2017,1,14114,4,150,68.9,1.0,7397
3,18,2016,1,26201,4,0,69.0,1.0,6430
3,18,2018,1,11466,4,145,68.9,1.0,8119
3,18,2017,1,27698,4,0,69.0,1.0,6795
3,18,2017,0,11304,4,145,67.0,1.0,8399
3,18,2017,1,15628,4,145,68.9,1.0,7695
3,18,2019,1,1863,4,145,57.7,1.0,9990
3,18,2017,0,19610,4,145,67.0,1.0,7000
3,18,2015,1,39942,4,0,69.0,1.0,5995
3,18,2017,1,25859,4,150,68.9,1.0,7299
3,18,2017,1,12453,4,145,68.9,1.0,7211
3,18,2015,1,29867,4,0,69.0,1.0,5199
3,18,2016,1,15200,4,0,69.0,1.0,6499
3,18,2018,0,13629,4,150,67.0,1.0,8495
3,18,2018,0,13600,4,150,67.0,1.0,8495
3,18,2018,1,4683,4,145,56.5,1.0,8495
3,18,2018,0,6406,4,145,56.5,1.0,9295
3,18,2019,1,157,4,145,56.5,1.0,9795
3,18,2019,1,68,4,145,56.5,1.0,9391
3,18,2017,1,28572,4,145,68.9,1.0,7695
3,18,2019,1,1266,4,145,56.5,1.0,10695
3,18,2019,1,179,4,145,57.7,1.0,10995
3,18,2019,1,3,4,145,57.7,1.0,10995
3,18,2019,1,3,4,145,57.7,1.0,10995
3,18,2018,0,3989,4,150,67.0,1.0,8795
3,18,2010,1,54000,4,20,61.4,1.0,3195
3,18,2019,1,2500,4,145,56.5,1.0,9790
3,18,2019,1,3000,4,145,56.5,1.0,9790
3,18,2017,1,14000,4,145,68.9,1.0,7900
3,18,2018,1,7714,4,150,68.9,1.0,9590
3,18,2016,1,6425,4,0,69.0,1.0,7100
3,18,2016,1,24681,4,0,69.0,1.0,7700
3,18,2019,1,3500,4,145,56.5,1.0,9790
3,18,2017,1,11647,4,0,68.9,1.0,7495
3,18,2019,1,1000,4,145,56.5,1.0,10995
3,18,2017,1,19307,4,145,68.9,1.0,7295
3,18,2014,1,22014,4,0,69.0,1.0,6300
3,18,2018,1,3616,4,145,56.5,1.0,8490
3,18,2016,1,37649,4,0,69.0,1.0,7390
3,18,2019,1,2554,4,145,56.5,1.0,11995
3,18,2019,1,3,4,145,56.5,1.0,9391
3,18,2019,1,3,4,145,56.5,1.0,9391
3,18,2017,1,19760,4,145,68.9,1.0,7995
3,18,2014,1,30407,4,0,69.0,1.0,6795
3,18,2017,1,7804,4,0,69.0,1.0,6990
3,18,2017,1,15972,4,0,68.9,1.0,8490
3,18,2018,1,15895,4,145,56.5,1.0,7995
3,18,2018,1,22860,4,145,68.9,1.0,7995
3,18,2014,1,21498,4,0,69.0,1.0,6000
3,18,2018,1,10263,4,145,56.5,1.0,9300
3,18,2018,1,5342,4,145,56.5,1.0,8761
3,18,2014,1,39715,4,0,69.0,1.0,5800
3,18,2018,1,11710,4,150,68.9,1.0,8500
3,18,2017,1,35826,4,145,68.9,1.0,7695
3,18,2017,1,36398,4,145,68.9,1.0,7295
3,18,2016,1,22595,4,0,69.0,1.0,6795
3,18,2016,1,27208,4,0,69.0,1.0,7200
3,18,2017,0,4560,4,150,67.3,1.0,10000
3,18,2017,1,23161,4,0,68.9,1.0,7700
3,18,2018,1,15825,4,150,68.9,1.0,8300
3,18,2017,1,13243,4,145,69.0,1.0,7300
3,18,2017,1,28953,4,0,69.0,1.0,6800
3,18,2019,1,8531,4,145,56.5,0.0,8000
3,18,2015,1,24619,4,0,69.0,1.0,7200
3,18,2014,1,13085,4,0,65.7,1.0,5273
3,18,2016,1,20816,4,0,69.0,1.0,6873
3,18,2013,1,78248,4,0,65.7,1.0,4485
3,18,2017,1,24481,4,145,69.0,1.0,6800
3,18,2017,1,18378,4,145,69.0,1.0,7000
3,18,2017,1,17679,4,0,68.9,1.0,7800
3,18,2017,1,12527,4,145,68.9,1.0,8000
3,18,2015,1,22000,4,0,69.0,1.0,6989
3,18,2016,1,19787,4,0,69.0,1.0,8000
3,18,2018,1,12302,4,145,68.9,1.0,8500
3,18,2018,1,12691,4,145,68.9,1.0,8300
3,18,2018,1,13683,4,145,69.0,1.0,7700
3,18,2016,1,16612,4,0,69.0,1.0,7000
3,18,2016,1,39925,4,0,69.0,1.0,5600
3,18,2017,1,17714,4,145,69.0,1.0,6700
3,18,2017,1,28664,4,0,69.0,1.0,6200
3,18,2016,1,21851,4,0,69.0,1.0,7300
3,18,2016,1,23290,4,0,69.0,1.0,6600
3,18,2017,1,40000,4,145,69.0,1.0,5900
3,18,2016,1,43385,4,0,69.0,1.0,6995
3,18,2017,1,24231,4,150,68.9,1.0,7495
3,18,2016,1,14969,4,20,62.8,1.0,7200
3,18,2019,1,5354,4,145,56.5,0.0,8000
3,18,2014,1,22518,4,0,69.0,1.0,6700
3,18,2014,1,28148,4,0,69.0,1.0,6700
3,18,2017,1,37723,4,0,69.0,1.0,7300
3,18,2018,1,14521,4,145,69.0,1.0,7300
3,18,2018,0,10001,4,145,56.5,1.0,8973
3,18,2015,1,32765,4,0,69.0,1.0,6400
3,18,2017,1,16669,4,0,69.0,1.0,7200
3,18,2018,1,15223,4,145,69.0,1.0,7300
3,18,2018,1,14340,4,145,69.0,1.0,7300
3,18,2017,1,38144,4,145,68.9,1.0,7300
3,18,2013,1,25454,4,0,65.7,1.0,4325
3,18,2017,1,15818,4,145,68.9,1.0,7325
3,18,2018,1,12865,4,145,68.9,1.0,8485
3,18,2015,1,34231,4,0,69.0,1.0,5789
3,18,2014,1,37972,4,0,69.0,1.0,5799
3,18,2017,1,21414,4,145,69.0,1.0,6299
3,18,2017,1,20302,4,145,69.0,1.0,6500
3,18,2012,1,78848,4,0,65.7,1.0,3985
3,18,2012,1,38000,4,0,65.7,1.0,4395
3,18,2018,1,17822,4,150,69.0,1.0,6635
3,18,2018,0,15295,4,145,56.5,1.0,10000
3,18,2015,1,27120,4,0,69.0,1.0,6000
3,18,2015,1,33505,4,0,69.0,1.0,6400
3,18,2016,1,10302,4,0,69.0,1.0,7900
3,18,2016,1,13826,4,0,69.0,1.0,5985
3,18,2018,1,8764,4,150,56.5,1.0,8685
3,18,2018,1,13663,4,145,56.5,1.0,7961
3,18,2017,1,22452,4,0,69.0,1.0,6000
3,18,2017,0,10563,4,0,67.0,1.0,8000
3,18,2012,1,15585,4,0,65.7,1.0,4285
3,18,2019,1,11805,4,145,56.5,1.0,8500
3,18,2018,0,14949,4,150,67.0,1.0,7985
3,18,2018,0,19459,4,150,67.0,1.0,7785
3,18,2016,1,19020,4,0,69.0,1.0,7800
3,18,2017,1,11784,4,145,69.0,1.0,7500
3,18,2018,1,11933,4,145,56.5,1.0,9300
3,18,2017,1,13645,4,0,69.0,1.0,6000
3,18,2017,1,7078,4,150,68.9,1.0,8000
3,18,2017,1,8877,4,0,68.9,1.0,8500
3,18,2017,1,17283,4,0,68.9,1.0,7800
3,18,2017,0,8973,4,145,67.0,1.0,8800
3,18,2019,1,14152,4,150,56.5,1.0,8475
3,18,2015,1,36254,4,0,69.0,1.0,5975
3,18,2019,1,13752,4,145,56.5,1.0,8475
3,18,2017,1,17918,4,150,68.9,1.0,7775
3,18,2018,1,12493,4,145,56.5,1.0,8489
3,18,2014,1,44000,4,0,65.7,1.0,4500
3,18,2017,1,21145,4,0,68.9,1.0,8275
3,18,2016,0,44696,4,0,67.0,1.0,6985
3,18,2018,1,15587,4,150,68.9,1.0,8675
3,18,2019,1,9071,4,145,56.5,1.0,9275
3,18,2015,1,11654,4,0,69.0,1.0,5999
3,18,2017,1,11174,4,0,69.0,1.0,6975
3,18,2019,1,11215,4,150,56.5,1.0,8975
3,18,2014,1,31294,4,0,69.0,1.0,5475
3,18,2016,1,21441,4,0,69.0,1.0,6975
3,18,2015,1,54417,4,0,69.0,1.0,5475
3,18,2014,1,51196,4,0,69.0,1.0,5695
3,18,2015,0,32000,4,0,67.0,1.0,7995
3,18,2016,1,24194,4,0,69.0,1.0,5990
3,18,2017,1,13255,4,145,69.0,1.0,6799
3,18,2016,1,24755,4,0,69.0,1.0,6999
3,18,2017,1,26640,4,145,68.9,1.0,7317
3,18,2019,0,3281,4,145,55.4,1.0,10261
3,18,2016,1,12689,4,0,69.0,1.0,6999
3,18,2016,1,30204,4,0,69.0,1.0,6478
3,18,2015,1,31864,4,0,69.0,1.0,5999
3,18,2018,1,5574,4,145,56.5,1.0,7799
3,18,2016,1,11632,4,0,69.0,1.0,7599
3,18,2017,1,21114,4,145,69.0,1.0,5699
3,18,2016,1,27544,4,0,69.0,1.0,7499
3,18,2019,1,7459,4,145,57.7,1.0,9699
3,18,2017,1,11620,4,145,69.0,1.0,6699
3,18,2017,1,28000,4,0,68.9,1.0,6999
3,18,2017,1,32000,4,145,68.9,1.0,8000
3,18,2018,1,10707,4,150,69.0,1.0,7200
3,18,2019,1,20,4,145,57.7,1.0,9999
3,18,2016,1,22786,4,0,69.0,1.0,6899
3,18,2019,1,41,4,145,56.5,1.0,8461
3,18,2019,1,793,4,145,57.7,1.0,10985
3,18,2014,1,71017,4,0,65.7,1.0,4600
3,18,2009,1,28230,4,20,62.8,1.0,4050
3,18,2015,1,20190,4,0,69.0,1.0,5995
3,18,2019,1,14303,4,145,56.5,1.0,8799
3,18,2019,1,20,4,145,57.7,1.0,9999
3,18,2007,1,119213,4,20,61.4,1.0,1991
3,18,2017,0,12945,4,145,67.3,1.0,8999
3,18,2019,0,8185,4,145,56.5,1.0,9499
3,18,2019,1,22338,4,145,56.5,1.0,7999
3,18,2017,0,16797,4,0,67.0,1.0,8399
3,18,2018,0,5118,4,145,67.3,1.0,9650
3,18,2012,1,25919,4,0,65.7,1.0,4450
3,18,2017,1,48238,4,0,68.9,1.0,7299
3,18,2019,1,21473,4,145,56.5,1.0,7999
3,18,2018,0,9867,4,150,67.0,1.0,8950
3,18,2018,0,14624,4,150,67.0,1.0,8750
3,18,2016,1,18376,4,0,69.0,1.0,6950
3,18,2012,1,55000,4,0,65.7,1.0,3950
3,18,2017,1,20643,4,0,68.9,1.0,6950
3,18,2011,1,87125,4,20,61.4,1.0,3491
3,18,2011,1,83684,4,20,61.4,1.0,2991
3,18,2016,1,14988,4,0,69.0,1.0,6450
3,18,2017,1,15000,4,145,68.9,1.0,7450
3,18,2019,1,4859,4,145,56.5,1.0,10450
3,18,2017,1,17186,4,0,68.9,1.0,7450
3,18,2018,1,12780,4,145,68.9,1.0,7950
3,18,2019,1,10000,4,145,56.5,1.0,8750
3,18,2018,1,1350,4,145,56.5,1.0,9450
3,18,2019,1,2365,4,145,57.7,1.0,10991
3,18,2018,1,4515,4,145,56.5,1.0,8950
3,18,2011,0,43208,4,20,61.4,1.0,5995
3,18,2018,1,16200,4,145,68.9,1.0,8450
3,18,2019,1,5081,4,145,56.5,1.0,8291
3,18,2019,1,10,4,145,56.5,1.0,7991
3,18,2018,1,31129,4,145,56.5,1.0,7991
3,18,2018,1,10600,4,145,69.0,1.0,7793
3,18,2017,1,28000,4,145,68.9,1.0,7495
3,18,2018,1,7479,4,145,56.5,1.0,8495
3,18,2019,1,4924,4,145,57.7,1.0,9795
3,18,2018,1,16169,4,145,56.5,1.0,8495
3,18,2019,1,7377,4,145,56.5,1.0,8795
3,18,2016,1,25000,4,0,69.0,1.0,6995
3,18,2016,1,37052,4,0,69.0,1.0,6995
3,18,2017,1,40231,4,145,68.9,1.0,6950
3,18,2008,3,24357,4,20,61.4,1.0,4499
3,18,2010,3,16681,4,20,61.4,1.0,5699
3,18,2009,3,42751,4,20,61.4,1.0,4999
3,18,2011,1,39785,4,20,61.4,1.0,3995
3,18,2018,1,22066,4,150,68.9,1.0,7695
3,18,2019,1,1729,4,145,56.5,1.0,8995
3,18,2018,1,15000,4,150,56.5,1.0,8290
3,18,2018,1,33150,4,145,69.0,1.0,6250
3,18,2019,1,2294,4,145,56.5,1.0,8491
3,18,2016,1,8835,4,0,69.0,1.0,6390
3,18,2019,1,1289,4,145,57.7,1.0,9491
3,18,2019,1,1223,4,145,56.5,1.0,8991
3,18,2017,1,10293,4,145,69.0,1.0,6790
3,18,2015,1,15449,4,0,69.0,1.0,6599
3,18,2013,1,36475,4,0,65.7,1.0,4695
3,18,2010,1,42300,4,20,62.8,1.0,3500
3,18,2016,1,21494,4,0,69.0,1.0,7059
3,18,2016,1,40630,4,0,69.0,1.0,5125
3,18,2019,1,2738,4,145,56.5,1.0,6999
3,18,2015,1,19231,4,0,69.0,1.0,5999
3,18,2017,0,6751,4,0,67.0,1.0,9995
3,18,2015,1,34578,4,0,69.0,1.0,6299
3,18,2015,1,16299,4,0,69.0,1.0,5499
3,18,2010,1,70000,4,20,62.8,1.0,2795
3,18,2013,1,47337,4,0,65.7,1.0,4599
3,18,2013,1,63460,4,0,65.7,1.0,3879
3,18,2015,1,22352,4,0,69.0,1.0,6599
3,18,2018,0,6000,4,145,56.5,1.0,8995
3,18,2013,1,32001,4,0,65.7,1.0,3999
3,18,2018,1,14267,4,145,69.0,1.0,6495
3,18,2014,1,38377,4,0,65.7,1.0,4887
3,18,2017,0,5416,4,0,67.0,1.0,7995
3,18,2017,1,27239,4,145,69.0,1.0,6095
3,18,2017,1,22613,4,0,69.0,1.0,6699
3,18,2014,1,46934,4,0,69.0,1.0,5679
3,18,2016,0,10488,4,0,67.0,1.0,8475
3,18,2019,1,10,4,145,56.5,1.0,9995
3,18,2019,1,687,4,145,56.5,1.0,9490
3,18,2010,1,69000,4,20,62.8,1.0,2990
3,18,2017,1,20000,4,145,68.9,1.0,7490
3,18,2011,1,55000,4,20,61.4,1.0,3990
3,18,2019,1,15,4,145,56.5,1.0,9990
3,18,2016,1,14407,4,0,69.0,1.0,6990
3,18,2011,1,82708,4,20,61.4,1.0,2695
3,18,2014,1,17920,4,0,69.0,1.0,5198
3,18,2007,1,69492,4,20,61.4,1.0,2295
3,18,2017,1,7995,4,145,68.9,1.0,15000
3,18,2017,1,21212,4,150,68.9,1.0,7995
3,18,2014,1,40500,4,0,65.7,1.0,4495
3,18,2015,1,33365,4,0,69.0,1.0,6750
3,18,2015,1,14000,4,0,69.0,1.0,6450
3,18,2018,0,5000,4,150,56.5,1.0,9450
